Entity,Code,Day,p_proj_all_ages
Norway,NOR,2021-06-27,-3.69
Norway,NOR,2021-07-04,-1.62
Norway,NOR,2021-07-11,3.04
Norway,NOR,2021-07-18,0.18
Norway,NOR,2021-07-25,4.86
Norway,NOR,2021-08-01,3.59
Norway,NOR,2021-08-08,10.82
Norway,NOR,2021-08-15,8.8
Norway,NOR,2021-08-22,11.46
Norway,NOR,2021-08-29,9.65
Norway,NOR,2021-09-05,8.18
Norway,NOR,2021-09-12,8.79
Norway,NOR,2021-09-19,16.11
Norway,NOR,2021-09-26,13.72
Norway,NOR,2021-10-03,9.35
Norway,NOR,2021-10-10,10.58
Norway,NOR,2021-10-17,7.47
Norway,NOR,2021-10-24,13.25
Norway,NOR,2021-10-31,17.68
Norway,NOR,2021-11-07,22.06
Norway,NOR,2021-11-14,25.61
Norway,NOR,2021-11-21,17.53
Norway,NOR,2021-11-28,21.9
Norway,NOR,2021-12-05,22.18
Norway,NOR,2021-12-12,27.44
Norway,NOR,2021-12-19,19.09
Norway,NOR,2021-12-26,16.0
Norway,NOR,2022-01-02,6.18
Norway,NOR,2022-01-09,3.71
Norway,NOR,2022-01-16,-0.44
Norway,NOR,2022-01-23,-9.01
Norway,NOR,2022-01-30,-6.59
Norway,NOR,2022-02-06,3.18
Norway,NOR,2022-02-13,2.97
Norway,NOR,2022-02-20,4.0
Norway,NOR,2022-02-27,14.55
Norway,NOR,2022-03-06,11.21
Norway,NOR,2022-03-13,7.52
Norway,NOR,2022-03-20,20.01
Norway,NOR,2022-03-27,21.17
Norway,NOR,2022-04-03,14.8
Poland,POL,2020-02-16,-6.01
Poland,POL,2020-02-23,-6.75
Poland,POL,2020-03-01,-6.77
Poland,POL,2020-03-08,-6.3
Poland,POL,2020-03-15,-3.39
Poland,POL,2020-03-22,-2.92
Poland,POL,2020-03-29,-3.49
Poland,POL,2020-04-05,-3.19
Poland,POL,2020-04-12,-1.3
Poland,POL,2020-04-19,3.54
Poland,POL,2020-04-26,-2.17
Poland,POL,2020-05-03,0.45
Poland,POL,2020-05-10,-0.02
Poland,POL,2020-05-17,1.26
Poland,POL,2020-05-24,-0.22
Poland,POL,2020-05-31,1.28
Poland,POL,2020-06-07,4.05
Poland,POL,2020-06-14,3.32
Poland,POL,2020-06-21,-0.85
Poland,POL,2020-06-28,1.0
Poland,POL,2020-07-05,4.67
Poland,POL,2020-07-12,0.19
Poland,POL,2020-07-19,1.94
Poland,POL,2020-07-26,-0.67
Poland,POL,2020-08-02,3.74
Poland,POL,2020-08-09,6.46
Poland,POL,2020-08-16,10.48
Poland,POL,2020-08-23,11.19
Poland,POL,2020-08-30,0.15
Poland,POL,2020-09-06,3.48
Poland,POL,2020-09-13,6.41
Poland,POL,2020-09-20,9.74
Poland,POL,2020-09-27,6.55
Poland,POL,2020-10-04,6.28
Poland,POL,2020-10-11,16.79
Poland,POL,2020-10-18,27.98
Poland,POL,2020-10-25,56.57
Poland,POL,2020-11-01,86.73
Poland,POL,2020-11-08,108.42
Poland,POL,2020-11-15,99.45
Poland,POL,2020-11-22,86.96
Poland,POL,2020-11-29,71.08
Poland,POL,2020-12-06,58.83
Poland,POL,2020-12-13,47.66
Poland,POL,2020-12-20,40.42
Poland,POL,2020-12-27,41.39
Poland,POL,2021-01-03,37.27
Poland,POL,2021-01-10,28.97
Poland,POL,2021-01-17,23.18
Poland,POL,2021-01-24,23.35
Poland,POL,2021-01-31,15.38
Poland,POL,2021-02-07,6.6
Poland,POL,2021-02-14,7.71
Poland,POL,2021-02-21,9.08
Poland,POL,2021-02-28,7.71
Poland,POL,2021-03-07,10.56
Poland,POL,2021-03-14,20.04
Poland,POL,2021-03-21,31.36
Poland,POL,2021-03-28,45.36
Poland,POL,2021-04-04,61.94
Poland,POL,2021-04-11,65.17
Poland,POL,2021-04-18,55.98
Poland,POL,2021-04-25,49.89
Poland,POL,2021-05-02,38.19
Poland,POL,2021-05-09,28.93
Poland,POL,2021-05-16,25.99
Poland,POL,2021-05-23,14.75
Poland,POL,2021-05-30,7.46
Poland,POL,2021-06-06,6.84
Poland,POL,2021-06-13,7.02
Poland,POL,2021-06-20,9.96
Poland,POL,2021-06-27,10.6
Poland,POL,2021-07-04,1.92
Poland,POL,2021-07-11,3.27
Poland,POL,2021-07-18,6.61
Poland,POL,2021-07-25,-1.47
Poland,POL,2021-08-01,1.37
Poland,POL,2021-08-08,-2.81
Poland,POL,2021-08-15,0.14
Poland,POL,2021-08-22,0.07
Poland,POL,2021-08-29,2.17
Poland,POL,2021-09-05,-1.67
Poland,POL,2021-09-12,9.14
Poland,POL,2021-09-19,6.69
Poland,POL,2021-09-26,6.41
Poland,POL,2021-10-03,4.24
Poland,POL,2021-10-10,5.78
Poland,POL,2021-10-17,7.21
Poland,POL,2021-10-24,9.43
Poland,POL,2021-10-31,18.69
Poland,POL,2021-11-07,24.1
Poland,POL,2021-11-14,36.46
Poland,POL,2021-11-21,51.69
Poland,POL,2021-11-28,58.47
Poland,POL,2021-12-05,65.99
Poland,POL,2021-12-12,66.64
Poland,POL,2021-12-19,67.9
Poland,POL,2021-12-26,63.17
Poland,POL,2022-01-02,56.06
Poland,POL,2022-01-09,33.38
Poland,POL,2022-01-16,19.69
Poland,POL,2022-01-23,10.68
Poland,POL,2022-01-30,11.5
Poland,POL,2022-02-06,12.67
Poland,POL,2022-02-13,14.74
Poland,POL,2022-02-20,10.94
Poland,POL,2022-02-27,5.76
Poland,POL,2022-03-06,-0.76
Poland,POL,2022-03-13,0.4
Poland,POL,2022-03-20,-1.38
Poland,POL,2022-03-27,1.29
Poland,POL,2022-04-03,2.97
Portugal,PRT,2020-02-16,-15.1
Portugal,PRT,2020-02-23,-7.8
Portugal,PRT,2020-03-01,-8.18
Portugal,PRT,2020-03-08,-8.7
Portugal,PRT,2020-03-15,1.46
Portugal,PRT,2020-03-22,7.77
Portugal,PRT,2020-03-29,15.0
Portugal,PRT,2020-04-05,18.65
Portugal,PRT,2020-04-12,20.81
Portugal,PRT,2020-04-19,16.0
Portugal,PRT,2020-04-26,13.26
Portugal,PRT,2020-05-03,7.25
Portugal,PRT,2020-05-10,10.23
Portugal,PRT,2020-05-17,2.4
Portugal,PRT,2020-05-24,5.2
Portugal,PRT,2020-05-31,18.68
Portugal,PRT,2020-06-07,4.76
Portugal,PRT,2020-06-14,-2.82
Portugal,PRT,2020-06-21,-4.6
Portugal,PRT,2020-06-28,11.43
Portugal,PRT,2020-07-05,10.68
Portugal,PRT,2020-07-12,18.03
Portugal,PRT,2020-07-19,40.52
Portugal,PRT,2020-07-26,28.06
Portugal,PRT,2020-08-02,13.51
Portugal,PRT,2020-08-09,5.17
Portugal,PRT,2020-08-16,3.64
Portugal,PRT,2020-08-23,2.58
Portugal,PRT,2020-08-30,12.81
Portugal,PRT,2020-09-06,8.73
Portugal,PRT,2020-09-13,21.8
Portugal,PRT,2020-09-20,13.73
Portugal,PRT,2020-09-27,-1.11
Portugal,PRT,2020-10-04,9.26
Portugal,PRT,2020-10-11,12.33
Portugal,PRT,2020-10-18,11.37
Portugal,PRT,2020-10-25,9.54
Portugal,PRT,2020-11-01,21.57
Portugal,PRT,2020-11-08,23.18
Portugal,PRT,2020-11-15,28.65
Portugal,PRT,2020-11-22,24.92
Portugal,PRT,2020-11-29,20.02
Portugal,PRT,2020-12-06,24.56
Portugal,PRT,2020-12-13,29.97
Portugal,PRT,2020-12-20,19.39
Portugal,PRT,2020-12-27,7.84
Portugal,PRT,2021-01-03,21.74
Portugal,PRT,2021-01-10,33.98
Portugal,PRT,2021-01-17,60.53
Portugal,PRT,2021-01-24,72.3
Portugal,PRT,2021-01-31,66.45
Portugal,PRT,2021-02-07,44.18
Portugal,PRT,2021-02-14,24.97
Portugal,PRT,2021-02-21,5.52
Portugal,PRT,2021-02-28,-1.62
Portugal,PRT,2021-03-07,-7.03
Portugal,PRT,2021-03-14,-11.18
Portugal,PRT,2021-03-21,-9.82
Portugal,PRT,2021-03-28,-9.83
Portugal,PRT,2021-04-04,-4.32
Portugal,PRT,2021-04-11,-11.45
Portugal,PRT,2021-04-18,-9.68
Portugal,PRT,2021-04-25,-7.78
Portugal,PRT,2021-05-02,-8.0
Portugal,PRT,2021-05-09,0.09
Portugal,PRT,2021-05-16,-3.8
Portugal,PRT,2021-05-23,-9.28
Portugal,PRT,2021-05-30,0.51
Portugal,PRT,2021-06-06,-5.07
Portugal,PRT,2021-06-13,-0.06
Portugal,PRT,2021-06-20,2.3
Portugal,PRT,2021-06-27,-9.68
Portugal,PRT,2021-07-04,1.74
Portugal,PRT,2021-07-11,3.92
Portugal,PRT,2021-07-18,7.66
Portugal,PRT,2021-07-25,2.95
Portugal,PRT,2021-08-01,2.93
Portugal,PRT,2021-08-08,4.85
Portugal,PRT,2021-08-15,4.22
Portugal,PRT,2021-08-22,12.65
Portugal,PRT,2021-08-29,5.78
Portugal,PRT,2021-09-05,12.04
Portugal,PRT,2021-09-12,4.25
Portugal,PRT,2021-09-19,3.64
Portugal,PRT,2021-09-26,7.77
Portugal,PRT,2021-10-03,4.49
Portugal,PRT,2021-10-10,7.71
Portugal,PRT,2021-10-17,10.46
Portugal,PRT,2021-10-24,2.19
Portugal,PRT,2021-10-31,6.62
Portugal,PRT,2021-11-07,4.03
Portugal,PRT,2021-11-14,15.64
Portugal,PRT,2021-11-21,15.13
Portugal,PRT,2021-11-28,17.53
Portugal,PRT,2021-12-05,20.88
Portugal,PRT,2021-12-12,13.88
Portugal,PRT,2021-12-19,6.59
Portugal,PRT,2021-12-26,5.3
Portugal,PRT,2022-01-02,-2.89
Portugal,PRT,2022-01-09,-14.28
Portugal,PRT,2022-01-16,-11.71
Portugal,PRT,2022-01-23,-5.08
Portugal,PRT,2022-01-30,-4.15
Portugal,PRT,2022-02-06,3.72
Portugal,PRT,2022-02-13,-1.13
Portugal,PRT,2022-02-20,-0.89
Portugal,PRT,2022-02-27,-4.63
Portugal,PRT,2022-03-06,-5.85
Portugal,PRT,2022-03-13,0.89
Portugal,PRT,2022-03-20,2.61
Portugal,PRT,2022-03-27,7.34
Portugal,PRT,2022-04-03,9.94
Romania,ROU,2020-02-16,-4.68
Romania,ROU,2020-02-23,-8.17
Romania,ROU,2020-03-01,-5.9
Romania,ROU,2020-03-08,-6.46
Romania,ROU,2020-03-15,-6.64
Romania,ROU,2020-03-22,-6.33
Romania,ROU,2020-03-29,-2.38
Romania,ROU,2020-04-05,-0.67
Romania,ROU,2020-04-12,2.11
Romania,ROU,2020-04-19,1.27
Romania,ROU,2020-04-26,3.06
Romania,ROU,2020-05-03,-1.66
Romania,ROU,2020-05-10,1.7
Romania,ROU,2020-05-17,4.14
Romania,ROU,2020-05-24,-3.33
Romania,ROU,2020-05-31,-2.03
Romania,ROU,2020-06-07,4.71
Romania,ROU,2020-06-14,7.44
Romania,ROU,2020-06-21,-3.3
Romania,ROU,2020-06-28,4.66
Romania,ROU,2020-07-05,17.27
Romania,ROU,2020-07-12,8.26
Romania,ROU,2020-07-19,6.35
Romania,ROU,2020-07-26,6.18
Romania,ROU,2020-08-02,17.72
Romania,ROU,2020-08-09,17.07
Romania,ROU,2020-08-16,16.88
Romania,ROU,2020-08-23,17.54
Romania,ROU,2020-08-30,18.05
Romania,ROU,2020-09-06,15.26
Romania,ROU,2020-09-13,14.62
Romania,ROU,2020-09-20,14.8
Romania,ROU,2020-09-27,10.68
Romania,ROU,2020-10-04,11.02
Romania,ROU,2020-10-11,17.95
Romania,ROU,2020-10-18,22.99
Romania,ROU,2020-10-25,30.91
Romania,ROU,2020-11-01,39.31
Romania,ROU,2020-11-08,54.58
Romania,ROU,2020-11-15,59.07
Romania,ROU,2020-11-22,65.26
Romania,ROU,2020-11-29,67.37
Romania,ROU,2020-12-06,65.53
Romania,ROU,2020-12-13,54.51
Romania,ROU,2020-12-20,37.66
Romania,ROU,2020-12-27,33.82
Romania,ROU,2021-01-03,27.0
Romania,ROU,2021-01-10,14.04
Romania,ROU,2021-01-17,10.18
Romania,ROU,2021-01-24,18.96
Romania,ROU,2021-01-31,8.51
Romania,ROU,2021-02-07,7.61
Romania,ROU,2021-02-14,5.72
Romania,ROU,2021-02-21,5.59
Romania,ROU,2021-02-28,5.05
Romania,ROU,2021-03-07,9.96
Romania,ROU,2021-03-14,15.59
Romania,ROU,2021-03-21,25.59
Romania,ROU,2021-03-28,32.81
Romania,ROU,2021-04-04,36.02
Romania,ROU,2021-04-11,37.52
Romania,ROU,2021-04-18,39.3
Romania,ROU,2021-04-25,33.83
Romania,ROU,2021-05-02,31.33
Romania,ROU,2021-05-09,19.04
Romania,ROU,2021-05-16,18.2
Romania,ROU,2021-05-23,13.26
Romania,ROU,2021-05-30,5.32
Romania,ROU,2021-06-06,4.03
Romania,ROU,2021-06-13,3.86
Romania,ROU,2021-06-20,-1.5
Romania,ROU,2021-06-27,14.14
Romania,ROU,2021-07-04,4.34
Romania,ROU,2021-07-11,3.79
Romania,ROU,2021-07-18,9.18
Romania,ROU,2021-07-25,4.23
Romania,ROU,2021-08-01,7.25
Romania,ROU,2021-08-08,2.84
Romania,ROU,2021-08-15,-0.82
Romania,ROU,2021-08-22,3.64
Romania,ROU,2021-08-29,4.47
Romania,ROU,2021-09-05,5.86
Romania,ROU,2021-09-12,21.08
Romania,ROU,2021-09-19,36.18
Romania,ROU,2021-09-26,44.0
Romania,ROU,2021-10-03,63.53
Romania,ROU,2021-10-10,94.67
Romania,ROU,2021-10-17,120.13
Romania,ROU,2021-10-24,130.11
Romania,ROU,2021-10-31,127.92
Romania,ROU,2021-11-07,114.55
Romania,ROU,2021-11-14,77.41
Romania,ROU,2021-11-21,58.2
Romania,ROU,2021-11-28,37.81
Romania,ROU,2021-12-05,23.16
Romania,ROU,2021-12-12,14.49
Romania,ROU,2021-12-19,8.67
Romania,ROU,2021-12-26,8.99
Romania,ROU,2022-01-02,3.49
Romania,ROU,2022-01-09,-1.51
Romania,ROU,2022-01-16,-1.52
Romania,ROU,2022-01-23,3.04
Romania,ROU,2022-01-30,13.26
Romania,ROU,2022-02-06,26.7
Romania,ROU,2022-02-13,37.45
Romania,ROU,2022-02-20,35.84
Romania,ROU,2022-02-27,21.95
Romania,ROU,2022-03-06,12.38
Romania,ROU,2022-03-13,9.96
Romania,ROU,2022-03-20,3.8
Romania,ROU,2022-03-27,4.82
Romania,ROU,2022-04-03,10.24
Singapore,SGP,2020-02-29,3.68
Singapore,SGP,2020-03-31,0.5
Singapore,SGP,2020-04-30,7.22
Singapore,SGP,2020-05-31,-1.42
Singapore,SGP,2020-06-30,-6.07
Singapore,SGP,2020-07-31,-8.68
Singapore,SGP,2020-08-31,-0.76
Singapore,SGP,2020-09-30,1.34
Singapore,SGP,2020-10-31,-4.43
Singapore,SGP,2020-11-30,0.75
Singapore,SGP,2020-12-31,-0.79
Singapore,SGP,2021-01-31,-2.76
Singapore,SGP,2021-02-28,1.88
Singapore,SGP,2021-03-31,0.28
Singapore,SGP,2021-04-30,6.41
Singapore,SGP,2021-05-31,1.91
Singapore,SGP,2021-06-30,1.32
Singapore,SGP,2021-07-31,1.77
Singapore,SGP,2021-08-31,2.92
Singapore,SGP,2021-09-30,11.34
Singapore,SGP,2021-10-31,31.92
Singapore,SGP,2021-11-30,30.88
Singapore,SGP,2021-12-31,10.73
Singapore,SGP,2022-01-31,1.07
Singapore,SGP,2022-02-28,20.4
Singapore,SGP,2022-03-31,35.46
Slovakia,SVK,2020-02-16,-1.03
Slovakia,SVK,2020-02-23,-8.95
Slovakia,SVK,2020-03-01,-3.72
Slovakia,SVK,2020-03-08,-1.76
Slovakia,SVK,2020-03-15,1.38
Slovakia,SVK,2020-03-22,9.43
Slovakia,SVK,2020-03-29,-0.22
Slovakia,SVK,2020-04-05,5.89
Slovakia,SVK,2020-04-12,-4.52
Slovakia,SVK,2020-04-19,-5.22
Slovakia,SVK,2020-04-26,-3.62
Slovakia,SVK,2020-05-03,-1.43
Slovakia,SVK,2020-05-10,4.76
Slovakia,SVK,2020-05-17,3.15
Slovakia,SVK,2020-05-24,-1.29
Slovakia,SVK,2020-05-31,-4.75
Slovakia,SVK,2020-06-07,3.87
Slovakia,SVK,2020-06-14,0.4
Slovakia,SVK,2020-06-21,-6.36
Slovakia,SVK,2020-06-28,0.59
Slovakia,SVK,2020-07-05,4.21
Slovakia,SVK,2020-07-12,2.76
Slovakia,SVK,2020-07-19,-0.56
Slovakia,SVK,2020-07-26,-6.93
Slovakia,SVK,2020-08-02,0.42
Slovakia,SVK,2020-08-09,9.9
Slovakia,SVK,2020-08-16,-0.28
Slovakia,SVK,2020-08-23,2.16
Slovakia,SVK,2020-08-30,6.66
Slovakia,SVK,2020-09-06,1.95
Slovakia,SVK,2020-09-13,8.33
Slovakia,SVK,2020-09-20,-2.04
Slovakia,SVK,2020-09-27,4.61
Slovakia,SVK,2020-10-04,14.15
Slovakia,SVK,2020-10-11,8.37
Slovakia,SVK,2020-10-18,18.59
Slovakia,SVK,2020-10-25,29.45
Slovakia,SVK,2020-11-01,35.56
Slovakia,SVK,2020-11-08,42.04
Slovakia,SVK,2020-11-15,39.63
Slovakia,SVK,2020-11-22,35.3
Slovakia,SVK,2020-11-29,40.66
Slovakia,SVK,2020-12-06,48.61
Slovakia,SVK,2020-12-13,52.78
Slovakia,SVK,2020-12-20,48.0
Slovakia,SVK,2020-12-27,63.34
Slovakia,SVK,2021-01-03,86.48
Slovakia,SVK,2021-01-10,79.25
Slovakia,SVK,2021-01-17,82.5
Slovakia,SVK,2021-01-24,65.34
Slovakia,SVK,2021-01-31,68.89
Slovakia,SVK,2021-02-07,61.86
Slovakia,SVK,2021-02-14,73.42
Slovakia,SVK,2021-02-21,68.12
Slovakia,SVK,2021-02-28,64.05
Slovakia,SVK,2021-03-07,55.98
Slovakia,SVK,2021-03-14,54.73
Slovakia,SVK,2021-03-21,51.3
Slovakia,SVK,2021-03-28,45.8
Slovakia,SVK,2021-04-04,38.66
Slovakia,SVK,2021-04-11,30.35
Slovakia,SVK,2021-04-18,24.41
Slovakia,SVK,2021-04-25,23.89
Slovakia,SVK,2021-05-02,14.83
Slovakia,SVK,2021-05-09,14.93
Slovakia,SVK,2021-05-16,17.17
Slovakia,SVK,2021-05-23,5.07
Slovakia,SVK,2021-05-30,-0.54
Slovakia,SVK,2021-06-06,4.25
Slovakia,SVK,2021-06-13,7.67
Slovakia,SVK,2021-06-20,7.07
Slovakia,SVK,2021-06-27,13.33
Slovakia,SVK,2021-07-04,3.73
Slovakia,SVK,2021-07-11,4.66
Slovakia,SVK,2021-07-18,5.31
Slovakia,SVK,2021-07-25,-6.18
Slovakia,SVK,2021-08-01,-0.29
Slovakia,SVK,2021-08-08,-3.01
Slovakia,SVK,2021-08-15,0.33
Slovakia,SVK,2021-08-22,4.51
Slovakia,SVK,2021-08-29,-5.14
Slovakia,SVK,2021-09-05,3.66
Slovakia,SVK,2021-09-12,9.33
Slovakia,SVK,2021-09-19,19.43
Slovakia,SVK,2021-09-26,17.18
Slovakia,SVK,2021-10-03,10.54
Slovakia,SVK,2021-10-10,21.89
Slovakia,SVK,2021-10-17,21.41
Slovakia,SVK,2021-10-24,28.71
Slovakia,SVK,2021-10-31,46.85
Slovakia,SVK,2021-11-07,49.54
Slovakia,SVK,2021-11-14,65.29
Slovakia,SVK,2021-11-21,83.17
Slovakia,SVK,2021-11-28,89.46
Slovakia,SVK,2021-12-05,89.4
Slovakia,SVK,2021-12-12,93.02
Slovakia,SVK,2021-12-19,72.66
Slovakia,SVK,2021-12-26,45.94
Slovakia,SVK,2022-01-02,35.8
Slovakia,SVK,2022-01-09,21.08
Slovakia,SVK,2022-01-16,8.92
Slovakia,SVK,2022-01-23,1.06
Slovakia,SVK,2022-01-30,0.55
Slovakia,SVK,2022-02-06,1.94
Slovakia,SVK,2022-02-13,1.53
Slovakia,SVK,2022-02-20,14.07
Slovakia,SVK,2022-02-27,9.66
Slovakia,SVK,2022-03-06,16.1
Slovakia,SVK,2022-03-13,18.22
Slovakia,SVK,2022-03-20,22.79
Slovakia,SVK,2022-03-27,19.49
Slovakia,SVK,2022-04-03,19.29
Slovenia,SVN,2020-02-16,5.53
Slovenia,SVN,2020-02-23,-5.59
Slovenia,SVN,2020-03-01,-8.94
Slovenia,SVN,2020-03-08,0.54
Slovenia,SVN,2020-03-15,-3.55
Slovenia,SVN,2020-03-22,2.52
Slovenia,SVN,2020-03-29,-11.14
Slovenia,SVN,2020-04-05,-7.73
Slovenia,SVN,2020-04-12,10.85
Slovenia,SVN,2020-04-19,4.87
Slovenia,SVN,2020-04-26,-0.33
Slovenia,SVN,2020-05-03,-5.8
Slovenia,SVN,2020-05-10,1.79
Slovenia,SVN,2020-05-17,-3.93
Slovenia,SVN,2020-05-24,10.26
Slovenia,SVN,2020-05-31,-9.17
Slovenia,SVN,2020-06-07,-4.19
Slovenia,SVN,2020-06-14,6.71
Slovenia,SVN,2020-06-21,4.15
Slovenia,SVN,2020-06-28,20.39
Slovenia,SVN,2020-07-05,0.84
Slovenia,SVN,2020-07-12,-8.3
Slovenia,SVN,2020-07-19,-4.37
Slovenia,SVN,2020-07-26,-3.02
Slovenia,SVN,2020-08-02,7.41
Slovenia,SVN,2020-08-09,1.84
Slovenia,SVN,2020-08-16,6.96
Slovenia,SVN,2020-08-23,-5.34
Slovenia,SVN,2020-08-30,-8.51
Slovenia,SVN,2020-09-06,5.99
Slovenia,SVN,2020-09-13,5.67
Slovenia,SVN,2020-09-20,12.3
Slovenia,SVN,2020-09-27,-2.77
Slovenia,SVN,2020-10-04,5.89
Slovenia,SVN,2020-10-11,4.93
Slovenia,SVN,2020-10-18,14.4
Slovenia,SVN,2020-10-25,29.7
Slovenia,SVN,2020-11-01,54.26
Slovenia,SVN,2020-11-08,61.28
Slovenia,SVN,2020-11-15,83.42
Slovenia,SVN,2020-11-22,89.43
Slovenia,SVN,2020-11-29,105.13
Slovenia,SVN,2020-12-06,93.06
Slovenia,SVN,2020-12-13,86.27
Slovenia,SVN,2020-12-20,70.59
Slovenia,SVN,2020-12-27,61.75
Slovenia,SVN,2021-01-03,55.62
Slovenia,SVN,2021-01-10,31.77
Slovenia,SVN,2021-01-17,31.51
Slovenia,SVN,2021-01-24,22.08
Slovenia,SVN,2021-01-31,7.35
Slovenia,SVN,2021-02-07,4.01
Slovenia,SVN,2021-02-14,-8.86
Slovenia,SVN,2021-02-21,-10.89
Slovenia,SVN,2021-02-28,-0.36
Slovenia,SVN,2021-03-07,-7.51
Slovenia,SVN,2021-03-14,3.91
Slovenia,SVN,2021-03-21,-2.99
Slovenia,SVN,2021-03-28,-2.91
Slovenia,SVN,2021-04-04,-0.34
Slovenia,SVN,2021-04-11,-3.26
Slovenia,SVN,2021-04-18,8.76
Slovenia,SVN,2021-04-25,9.7
Slovenia,SVN,2021-05-02,-3.74
Slovenia,SVN,2021-05-09,1.96
Slovenia,SVN,2021-05-16,5.83
Slovenia,SVN,2021-05-23,9.35
Slovenia,SVN,2021-05-30,4.87
Slovenia,SVN,2021-06-06,12.53
Slovenia,SVN,2021-06-13,6.66
Slovenia,SVN,2021-06-20,10.65
Slovenia,SVN,2021-06-27,4.76
Slovenia,SVN,2021-07-04,11.5
Slovenia,SVN,2021-07-11,-8.19
Slovenia,SVN,2021-07-18,-6.43
Slovenia,SVN,2021-07-25,-10.92
Slovenia,SVN,2021-08-01,-2.62
Slovenia,SVN,2021-08-08,-10.93
Slovenia,SVN,2021-08-15,-4.05
Slovenia,SVN,2021-08-22,-11.88
Slovenia,SVN,2021-08-29,-11.52
Slovenia,SVN,2021-09-05,6.02
Slovenia,SVN,2021-09-12,18.18
Slovenia,SVN,2021-09-19,7.57
Slovenia,SVN,2021-09-26,11.46
Slovenia,SVN,2021-10-03,17.17
Slovenia,SVN,2021-10-10,4.65
Slovenia,SVN,2021-10-17,13.22
Slovenia,SVN,2021-10-24,20.74
Slovenia,SVN,2021-10-31,16.49
Slovenia,SVN,2021-11-07,39.89
Slovenia,SVN,2021-11-14,49.43
Slovenia,SVN,2021-11-21,44.05
Slovenia,SVN,2021-11-28,38.8
Slovenia,SVN,2021-12-05,50.76
Slovenia,SVN,2021-12-12,25.86
Slovenia,SVN,2021-12-19,17.51
Slovenia,SVN,2021-12-26,12.73
Slovenia,SVN,2022-01-02,15.23
Slovenia,SVN,2022-01-09,1.83
Slovenia,SVN,2022-01-16,3.11
Slovenia,SVN,2022-01-23,-5.26
Slovenia,SVN,2022-01-30,-3.07
Slovenia,SVN,2022-02-06,16.01
Slovenia,SVN,2022-02-13,12.89
Slovenia,SVN,2022-02-20,15.9
Slovenia,SVN,2022-02-27,-1.95
Slovenia,SVN,2022-03-06,1.14
Slovenia,SVN,2022-03-13,10.44
Slovenia,SVN,2022-03-20,-0.28
Slovenia,SVN,2022-03-27,-2.11
Slovenia,SVN,2022-04-03,-2.92
South Korea,KOR,2020-02-16,-0.29
South Korea,KOR,2020-02-23,-4.09
South Korea,KOR,2020-03-01,-2.94
South Korea,KOR,2020-03-08,-2.62
South Korea,KOR,2020-03-15,-1.76
South Korea,KOR,2020-03-22,-1.65
South Korea,KOR,2020-03-29,-3.56
South Korea,KOR,2020-04-05,-4.66
South Korea,KOR,2020-04-12,1.78
South Korea,KOR,2020-04-19,-1.64
South Korea,KOR,2020-04-26,-1.95
South Korea,KOR,2020-05-03,3.33
South Korea,KOR,2020-05-10,-2.61
South Korea,KOR,2020-05-17,-4.56
South Korea,KOR,2020-05-24,-1.73
South Korea,KOR,2020-05-31,-4.37
South Korea,KOR,2020-06-07,2.27
South Korea,KOR,2020-06-14,1.66
South Korea,KOR,2020-06-21,-0.99
South Korea,KOR,2020-06-28,-0.04
South Korea,KOR,2020-07-05,0.07
South Korea,KOR,2020-07-12,-3.11
South Korea,KOR,2020-07-19,1.26
South Korea,KOR,2020-07-26,0.46
South Korea,KOR,2020-08-02,-1.53
South Korea,KOR,2020-08-09,-2.7
South Korea,KOR,2020-08-16,4.85
South Korea,KOR,2020-08-23,8.89
South Korea,KOR,2020-08-30,6.57
South Korea,KOR,2020-09-06,1.28
South Korea,KOR,2020-09-13,1.94
South Korea,KOR,2020-09-20,3.19
South Korea,KOR,2020-09-27,2.12
South Korea,KOR,2020-10-04,0.34
South Korea,KOR,2020-10-11,3.55
South Korea,KOR,2020-10-18,-0.13
South Korea,KOR,2020-10-25,2.98
South Korea,KOR,2020-11-01,3.29
South Korea,KOR,2020-11-08,2.47
South Korea,KOR,2020-11-15,2.13
South Korea,KOR,2020-11-22,0.7
South Korea,KOR,2020-11-29,-2.93
South Korea,KOR,2020-12-06,2.91
South Korea,KOR,2020-12-13,-1.34
South Korea,KOR,2020-12-20,-4.68
South Korea,KOR,2020-12-27,-1.82
South Korea,KOR,2021-01-03,-1.45
South Korea,KOR,2021-01-10,-4.67
South Korea,KOR,2021-01-17,-3.43
South Korea,KOR,2021-01-24,-5.06
South Korea,KOR,2021-01-31,-9.37
South Korea,KOR,2021-02-07,-5.79
South Korea,KOR,2021-02-14,-8.06
South Korea,KOR,2021-02-21,-3.36
South Korea,KOR,2021-02-28,-6.7
South Korea,KOR,2021-03-07,-5.58
South Korea,KOR,2021-03-14,-2.08
South Korea,KOR,2021-03-21,-1.81
South Korea,KOR,2021-03-28,-2.45
South Korea,KOR,2021-04-04,-1.77
South Korea,KOR,2021-04-11,-3.27
South Korea,KOR,2021-04-18,0.98
South Korea,KOR,2021-04-25,-2.13
South Korea,KOR,2021-05-02,-0.52
South Korea,KOR,2021-05-09,-0.65
South Korea,KOR,2021-05-16,2.73
South Korea,KOR,2021-05-23,-4.24
South Korea,KOR,2021-05-30,1.39
South Korea,KOR,2021-06-06,-1.48
South Korea,KOR,2021-06-13,1.57
